Order Number,Placed On,Item SKU,Item Name,Product Category,Units,Rate (INR),Buyer Email,Ship City,Order Status,Returned On
712295,2024-06-18 07:14:08,SKU-2022,Product SKU-2022,Apparel,6,449.38,buyer0014@example.com,Mumbai,RETURNED,2024-08-05
712295,2024-06-18 07:14:08,SKU-2006,Product SKU-2006,Apparel,3,678.05,buyer0014@example.com,Mumbai,RETURNED,2024-08-05
712295,2024-06-18 07:14:08,SKU-2018,Product SKU-2018,Apparel,5,231.46,buyer0014@example.com,Mumbai,RETURNED,2024-08-05
712295,2024-06-18 07:14:08,SKU-2001,Product SKU-2001,Apparel,7,404.96,buyer0014@example.com,Mumbai,RETURNED,2024-08-05
706035,2024-06-18 13:41:47,SKU-2202,Product SKU-2202,Jewellery,9,493.46,buyer0304@example.com,Hyderabad,RETURNED,2024-07-18
706035,2024-06-18 13:41:47,SKU-2212,Product SKU-2212,Jewellery,3,286.52,buyer0304@example.com,Hyderabad,RETURNED,2024-07-18
706035,2024-06-18 13:41:47,SKU-2211,Product SKU-2211,Jewellery,9,260.39,buyer0304@example.com,Hyderabad,RETURNED,2024-07-18
706035,2024-06-18 13:41:47,SKU-2216,Product SKU-2216,Jewellery,7,549.76,buyer0304@example.com,Hyderabad,RETURNED,2024-07-18
706035,2024-06-18 13:41:47,SKU-2218,Product SKU-2218,Jewellery,4,125.42,buyer0304@example.com,Hyderabad,RETURNED,2024-07-18
706035,2024-06-18 13:41:47,SKU-2004,Product SKU-2004,Apparel,5,264.33,buyer0304@example.com,Hyderabad,RETURNED,2024-07-18
710823,2024-06-18 15:20:53,SKU-2122,Product SKU-2122,Footwear,4,340.47,buyer0260@example.com,Pune,DELIVERED,
710823,2024-06-18 15:20:53,SKU-2109,Product SKU-2109,Footwear,1,242.71,buyer0260@example.com,Pune,DELIVERED,
710823,2024-06-18 15:20:53,SKU-2111,Product SKU-2111,Footwear,9,277.96,buyer0260@example.com,Pune,DELIVERED,
710823,2024-06-18 15:20:53,SKU-2315,Product SKU-2315,Home Decor,8,438.73,buyer0260@example.com,Pune,DELIVERED,
712319,2024-06-18 19:56:39,SKU-2407,Product SKU-2407,Kitchenware,3,119.92,buyer0206@example.com,Bengaluru,DELIVERED,
712319,2024-06-18 19:56:39,SKU-2416,Product SKU-2416,Kitchenware,8,345.19,buyer0206@example.com,Bengaluru,DELIVERED,
712319,2024-06-18 19:56:39,SKU-2422,Product SKU-2422,Kitchenware,4,275.98,buyer0206@example.com,Bengaluru,DELIVERED,
712319,2024-06-18 19:56:39,SKU-2423,Product SKU-2423,Kitchenware,7,768.84,buyer0206@example.com,Bengaluru,DELIVERED,
712319,2024-06-18 19:56:39,SKU-2401,Product SKU-2401,Kitchenware,1,241.12,buyer0206@example.com,Bengaluru,DELIVERED,
712319,2024-06-18 19:56:39,SKU-2406,Product SKU-2406,Kitchenware,1,373.54,buyer0206@example.com,Bengaluru,DELIVERED,
715521,2024-06-18 21:20:13,SKU-2217,Product SKU-2217,Jewellery,9,382.23,buyer0116@example.com,Mumbai,RETURNED,2024-08-06
715521,2024-06-18 21:20:13,SKU-2215,Product SKU-2215,Jewellery,4,278.93,buyer0116@example.com,Mumbai,RETURNED,2024-08-06
706554,2024-06-18 22:17:10,SKU-2315,Product SKU-2315,Home Decor,4,538.05,buyer0566@example.com,Mumbai,DELIVERED,
706554,2024-06-18 22:17:10,SKU-2322,Product SKU-2322,Home Decor,5,479.57,buyer0566@example.com,Mumbai,DELIVERED,
706554,2024-06-18 22:17:10,SKU-2312,Product SKU-2312,Home Decor,8,641.04,buyer0566@example.com,Mumbai,DELIVERED,
706554,2024-06-18 22:17:10,SKU-2301,Product SKU-2301,Home Decor,8,335.45,buyer0566@example.com,Mumbai,DELIVERED,
706554,2024-06-18 22:17:10,SKU-2518,Product SKU-2518,Stationery,2,417.99,buyer0566@example.com,Mumbai,DELIVERED,
703104,2024-06-18 23:00:32,SKU-2311,Product SKU-2311,Home Decor,1,281.78,buyer0085@example.com,Mumbai,RETURNED,2024-07-01
703104,2024-06-18 23:00:32,SKU-2307,Product SKU-2307,Home Decor,4,381.93,buyer0085@example.com,Mumbai,RETURNED,2024-07-01
703104,2024-06-18 23:00:32,SKU-2309,Product SKU-2309,Home Decor,7,159.4,buyer0085@example.com,Mumbai,RETURNED,2024-07-01
703104,2024-06-18 23:00:32,SKU-2317,Product SKU-2317,Home Decor,2,184.78,buyer0085@example.com,Mumbai,RETURNED,2024-07-01
703104,2024-06-18 23:00:32,SKU-2303,Product SKU-2303,Home Decor,3,390.4,buyer0085@example.com,Mumbai,RETURNED,2024-07-01
709257,2024-06-19 01:58:00,SKU-2000,Product SKU-2000,Apparel,4,447.75,buyer0238@example.com,Hyderabad,DELIVERED,
708946,2024-06-19 02:33:17,SKU-2216,Product SKU-2216,Jewellery,6,566.12,buyer0129@example.com,Mumbai,RETURNED,2024-08-12
708946,2024-06-19 02:33:17,SKU-2213,Product SKU-2213,Jewellery,6,461.82,buyer0129@example.com,Mumbai,RETURNED,2024-08-12
708946,2024-06-19 02:33:17,SKU-2206,Product SKU-2206,Jewellery,3,388.46,buyer0129@example.com,Mumbai,RETURNED,2024-08-12
708946,2024-06-19 02:33:17,SKU-2207,Product SKU-2207,Jewellery,5,130.6,buyer0129@example.com,Mumbai,RETURNED,2024-08-12
708946,2024-06-19 02:33:17,SKU-2205,Product SKU-2205,Jewellery,9,358.48,buyer0129@example.com,Mumbai,RETURNED,2024-08-12
708946,2024-06-19 02:33:17,SKU-2215,Product SKU-2215,Jewellery,6,214.65,buyer0129@example.com,Mumbai,RETURNED,2024-08-12
703243,2024-06-19 02:35:07,SKU-2210,Product SKU-2210,Jewellery,9,573.51,buyer0559@example.com,Delhi,DELIVERED,
703243,2024-06-19 02:35:07,SKU-2208,Product SKU-2208,Jewellery,9,323.75,buyer0559@example.com,Delhi,DELIVERED,
708649,2024-06-19 03:30:06,SKU-2013,Product SKU-2013,Apparel,5,315.78,buyer0479@example.com,Bengaluru,DELIVERED,
708649,2024-06-19 03:30:06,SKU-2004,Product SKU-2004,Apparel,3,244.49,buyer0479@example.com,Bengaluru,DELIVERED,
708649,2024-06-19 03:30:06,SKU-2011,Product SKU-2011,Apparel,6,381.18,buyer0479@example.com,Bengaluru,DELIVERED,
708649,2024-06-19 03:30:06,SKU-2018,Product SKU-2018,Apparel,2,128.08,buyer0479@example.com,Bengaluru,DELIVERED,
705021,2024-06-19 03:40:25,SKU-2113,Product SKU-2113,Footwear,4,1238.92,buyer0613@example.com,Chennai,RETURNED,2024-08-09
705021,2024-06-19 03:40:25,SKU-2116,Product SKU-2116,Footwear,1,285.91,buyer0613@example.com,Chennai,RETURNED,2024-08-09
700113,2024-06-19 04:54:22,SKU-2202,Product SKU-2202,Jewellery,9,525.86,buyer0325@example.com,Kolkata,RETURNED,2024-06-28
700113,2024-06-19 04:54:22,SKU-2204,Product SKU-2204,Jewellery,6,742.08,buyer0325@example.com,Kolkata,RETURNED,2024-06-28
700113,2024-06-19 04:54:22,SKU-2208,Product SKU-2208,Jewellery,3,202.05,buyer0325@example.com,Kolkata,RETURNED,2024-06-28
700113,2024-06-19 04:54:22,SKU-2203,Product SKU-2203,Jewellery,8,204.7,buyer0325@example.com,Kolkata,RETURNED,2024-06-28
700113,2024-06-19 04:54:22,SKU-2206,Product SKU-2206,Jewellery,4,401.99,buyer0325@example.com,Kolkata,RETURNED,2024-06-28
707159,2024-06-19 05:57:30,SKU-2523,Product SKU-2523,Stationery,5,863.22,buyer0241@example.com,Bengaluru,RETURNED,2024-08-02
707159,2024-06-19 05:57:30,SKU-2520,Product SKU-2520,Stationery,4,299.03,buyer0241@example.com,Bengaluru,RETURNED,2024-08-02
707657,2024-06-19 08:50:14,SKU-2301,Product SKU-2301,Home Decor,4,283.5,buyer0285@example.com,Bengaluru,RETURNED,2024-07-20
707657,2024-06-19 08:50:14,SKU-2317,Product SKU-2317,Home Decor,4,196.22,buyer0285@example.com,Bengaluru,RETURNED,2024-07-20
707657,2024-06-19 08:50:14,SKU-2316,Product SKU-2316,Home Decor,1,190.47,buyer0285@example.com,Bengaluru,RETURNED,2024-07-20
707657,2024-06-19 08:50:14,SKU-2315,Product SKU-2315,Home Decor,7,454.73,buyer0285@example.com,Bengaluru,RETURNED,2024-07-20
707657,2024-06-19 08:50:14,SKU-2303,Product SKU-2303,Home Decor,3,414.57,buyer0285@example.com,Bengaluru,RETURNED,2024-07-20
707657,2024-06-19 08:50:14,SKU-2300,Product SKU-2300,Home Decor,8,453.85,buyer0285@example.com,Bengaluru,RETURNED,2024-07-20
704361,2024-06-19 08:50:52,SKU-2509,Product SKU-2509,Stationery,5,213.42,buyer0543@example.com,Mumbai,DELIVERED,
704361,2024-06-19 08:50:52,SKU-2515,Product SKU-2515,Stationery,2,414.94,buyer0543@example.com,Mumbai,DELIVERED,
704361,2024-06-19 08:50:52,SKU-2516,Product SKU-2516,Stationery,5,413.99,buyer0543@example.com,Mumbai,DELIVERED,
704361,2024-06-19 08:50:52,SKU-2523,Product SKU-2523,Stationery,8,1197.48,buyer0543@example.com,Mumbai,DELIVERED,
714416,2024-06-19 09:12:13,SKU-2301,Product SKU-2301,Home Decor,8,280.62,buyer0558@example.com,Chennai,DELIVERED,
714416,2024-06-19 09:12:13,SKU-2319,Product SKU-2319,Home Decor,9,136.35,buyer0558@example.com,Chennai,DELIVERED,
714416,2024-06-19 09:12:13,SKU-2309,Product SKU-2309,Home Decor,6,167.54,buyer0558@example.com,Chennai,DELIVERED,
707910,2024-06-19 09:23:30,SKU-2309,Product SKU-2309,Home Decor,4,127.3,buyer0451@example.com,Mumbai,DELIVERED,
707910,2024-06-19 09:23:30,SKU-2311,Product SKU-2311,Home Decor,2,225.05,buyer0451@example.com,Mumbai,DELIVERED,
707910,2024-06-19 09:23:30,SKU-2315,Product SKU-2315,Home Decor,5,342.0,buyer0451@example.com,Mumbai,DELIVERED,
715568,2024-06-19 09:38:06,SKU-2012,Product SKU-2012,Apparel,8,601.25,buyer0586@example.com,Hyderabad,DELIVERED,
715568,2024-06-19 09:38:06,SKU-2023,Product SKU-2023,Apparel,1,613.93,buyer0586@example.com,Hyderabad,DELIVERED,
715568,2024-06-19 09:38:06,SKU-2007,Product SKU-2007,Apparel,6,434.92,buyer0586@example.com,Hyderabad,DELIVERED,
715568,2024-06-19 09:38:06,SKU-2412,Product SKU-2412,Kitchenware,7,234.52,buyer0586@example.com,Hyderabad,DELIVERED,
710029,2024-06-19 09:48:06,SKU-2222,Product SKU-2222,Jewellery,1,464.13,buyer0612@example.com,Delhi,DELIVERED,
710029,2024-06-19 09:48:06,SKU-2210,Product SKU-2210,Jewellery,2,586.64,buyer0612@example.com,Delhi,DELIVERED,
710029,2024-06-19 09:48:06,SKU-2213,Product SKU-2213,Jewellery,8,783.29,buyer0612@example.com,Delhi,DELIVERED,
710029,2024-06-19 09:48:06,SKU-2203,Product SKU-2203,Jewellery,5,335.5,buyer0612@example.com,Delhi,DELIVERED,
710029,2024-06-19 09:48:06,SKU-2618,Product SKU-2618,Consumables,9,587.58,buyer0612@example.com,Delhi,DELIVERED,
701803,2024-06-19 10:05:56,SKU-2422,Product SKU-2422,Kitchenware,8,271.61,buyer0400@example.com,Delhi,DELIVERED,
701803,2024-06-19 10:05:56,SKU-2403,Product SKU-2403,Kitchenware,6,233.28,buyer0400@example.com,Delhi,DELIVERED,
701803,2024-06-19 10:05:56,SKU-2415,Product SKU-2415,Kitchenware,2,787.99,buyer0400@example.com,Delhi,DELIVERED,
701803,2024-06-19 10:05:56,SKU-2406,Product SKU-2406,Kitchenware,3,367.63,buyer0400@example.com,Delhi,DELIVERED,
709878,2024-06-19 11:51:46,SKU-2423,Product SKU-2423,Kitchenware,1,1103.86,buyer0368@example.com,Bengaluru,DELIVERED,
702652,2024-06-19 12:08:01,SKU-2005,Product SKU-2005,Apparel,8,617.48,buyer0175@example.com,Mumbai,DELIVERED,
702652,2024-06-19 12:08:01,SKU-2022,Product SKU-2022,Apparel,2,381.9,buyer0175@example.com,Mumbai,DELIVERED,
711254,2024-06-19 12:15:37,SKU-2305,Product SKU-2305,Home Decor,9,667.74,buyer0351@example.com,Mumbai,DELIVERED,
711254,2024-06-19 12:15:37,SKU-2309,Product SKU-2309,Home Decor,9,197.27,buyer0351@example.com,Mumbai,DELIVERED,
711254,2024-06-19 12:15:37,SKU-2510,Product SKU-2510,Stationery,2,964.24,buyer0351@example.com,Mumbai,DELIVERED,
712764,2024-06-19 13:24:42,SKU-2311,Product SKU-2311,Home Decor,1,330.89,buyer0389@example.com,Mumbai,DELIVERED,
712764,2024-06-19 13:24:42,SKU-2317,Product SKU-2317,Home Decor,1,216.99,buyer0389@example.com,Mumbai,DELIVERED,
712764,2024-06-19 13:24:42,SKU-2308,Product SKU-2308,Home Decor,4,485.73,buyer0389@example.com,Mumbai,DELIVERED,
715007,2024-06-19 14:11:42,SKU-2108,Product SKU-2108,Footwear,7,509.51,buyer0568@example.com,Mumbai,DELIVERED,
715007,2024-06-19 14:11:42,SKU-2106,Product SKU-2106,Footwear,8,169.72,buyer0568@example.com,Mumbai,DELIVERED,
715007,2024-06-19 14:11:42,SKU-2112,Product SKU-2112,Footwear,4,200.63,buyer0568@example.com,Mumbai,DELIVERED,
715007,2024-06-19 14:11:42,SKU-2101,Product SKU-2101,Footwear,6,187.48,buyer0568@example.com,Mumbai,DELIVERED,
702200,2024-06-19 14:14:29,SKU-2401,Product SKU-2401,Kitchenware,7,344.41,buyer0197@example.com,Mumbai,DELIVERED,
702200,2024-06-19 14:14:29,SKU-2411,Product SKU-2411,Kitchenware,8,436.21,buyer0197@example.com,Mumbai,DELIVERED,
702200,2024-06-19 14:14:29,SKU-2410,Product SKU-2410,Kitchenware,6,294.94,buyer0197@example.com,Mumbai,DELIVERED,
702200,2024-06-19 14:14:29,SKU-2409,Product SKU-2409,Kitchenware,6,304.89,buyer0197@example.com,Mumbai,DELIVERED,
702200,2024-06-19 14:14:29,SKU-2421,Product SKU-2421,Kitchenware,8,561.9,buyer0197@example.com,Mumbai,DELIVERED,
703824,2024-06-19 14:53:27,SKU-2212,Product SKU-2212,Jewellery,2,485.23,buyer0674@example.com,Kolkata,DELIVERED,
710758,2024-06-19 16:03:48,SKU-2307,Product SKU-2307,Home Decor,9,487.32,buyer0032@example.com,Pune,DELIVERED,
710758,2024-06-19 16:03:48,SKU-2315,Product SKU-2315,Home Decor,8,546.37,buyer0032@example.com,Pune,DELIVERED,
702872,2024-06-19 20:07:50,SKU-2017,Product SKU-2017,Apparel,2,530.86,buyer0368@example.com,Bengaluru,DELIVERED,
702872,2024-06-19 20:07:50,SKU-2021,Product SKU-2021,Apparel,4,458.94,buyer0368@example.com,Bengaluru,DELIVERED,
706913,2024-06-19 20:13:49,SKU-2309,Product SKU-2309,Home Decor,3,112.97,buyer0038@example.com,Hyderabad,DELIVERED,
706913,2024-06-19 20:13:49,SKU-2306,Product SKU-2306,Home Decor,3,435.39,buyer0038@example.com,Hyderabad,DELIVERED,
706913,2024-06-19 20:13:49,SKU-2303,Product SKU-2303,Home Decor,5,276.7,buyer0038@example.com,Hyderabad,DELIVERED,
706913,2024-06-19 20:13:49,SKU-2310,Product SKU-2310,Home Decor,8,206.79,buyer0038@example.com,Hyderabad,DELIVERED,
700532,2024-06-20 00:27:39,SKU-2106,Product SKU-2106,Footwear,2,198.44,buyer0328@example.com,Bengaluru,RETURNED,2024-08-06
700532,2024-06-20 00:27:39,SKU-2102,Product SKU-2102,Footwear,2,484.48,buyer0328@example.com,Bengaluru,RETURNED,2024-08-06
700532,2024-06-20 00:27:39,SKU-2115,Product SKU-2115,Footwear,2,326.32,buyer0328@example.com,Bengaluru,RETURNED,2024-08-06
711620,2024-06-20 01:34:26,SKU-2415,Product SKU-2415,Kitchenware,9,1168.99,buyer0158@example.com,Delhi,DELIVERED,
703004,2024-06-20 06:57:38,SKU-2018,Product SKU-2018,Apparel,9,166.33,buyer0425@example.com,Kolkata,RETURNED,2024-08-09
703004,2024-06-20 06:57:38,SKU-2008,Product SKU-2008,Apparel,6,219.63,buyer0425@example.com,Kolkata,RETURNED,2024-08-09
703004,2024-06-20 06:57:38,SKU-2004,Product SKU-2004,Apparel,9,317.5,buyer0425@example.com,Kolkata,RETURNED,2024-08-09
703004,2024-06-20 06:57:38,SKU-2017,Product SKU-2017,Apparel,8,473.16,buyer0425@example.com,Kolkata,RETURNED,2024-08-09
703004,2024-06-20 06:57:38,SKU-2005,Product SKU-2005,Apparel,3,522.13,buyer0425@example.com,Kolkata,RETURNED,2024-08-09
703004,2024-06-20 06:57:38,SKU-2003,Product SKU-2003,Apparel,6,742.75,buyer0425@example.com,Kolkata,RETURNED,2024-08-09
712532,2024-06-20 08:26:19,SKU-2107,Product SKU-2107,Footwear,7,1068.7,buyer0205@example.com,Mumbai,RETURNED,2024-07-03
706386,2024-06-20 08:47:47,SKU-2109,Product SKU-2109,Footwear,9,232.04,buyer0517@example.com,Chennai,DELIVERED,
706386,2024-06-20 08:47:47,SKU-2121,Product SKU-2121,Footwear,1,671.23,buyer0517@example.com,Chennai,DELIVERED,
706386,2024-06-20 08:47:47,SKU-2116,Product SKU-2116,Footwear,2,220.22,buyer0517@example.com,Chennai,DELIVERED,
706386,2024-06-20 08:47:47,SKU-2106,Product SKU-2106,Footwear,8,134.6,buyer0517@example.com,Chennai,DELIVERED,
706386,2024-06-20 08:47:47,SKU-2100,Product SKU-2100,Footwear,3,479.76,buyer0517@example.com,Chennai,DELIVERED,
706386,2024-06-20 08:47:47,SKU-2104,Product SKU-2104,Footwear,6,146.77,buyer0517@example.com,Chennai,DELIVERED,
702435,2024-06-20 09:00:36,SKU-2506,Product SKU-2506,Stationery,8,952.91,buyer0509@example.com,Bengaluru,DELIVERED,
702435,2024-06-20 09:00:36,SKU-2512,Product SKU-2512,Stationery,7,489.99,buyer0509@example.com,Bengaluru,DELIVERED,
702435,2024-06-20 09:00:36,SKU-2518,Product SKU-2518,Stationery,1,381.53,buyer0509@example.com,Bengaluru,DELIVERED,
702435,2024-06-20 09:00:36,SKU-2010,Product SKU-2010,Apparel,4,357.0,buyer0509@example.com,Bengaluru,DELIVERED,
707611,2024-06-20 09:38:48,SKU-2113,Product SKU-2113,Footwear,7,1288.25,buyer0325@example.com,Kolkata,DELIVERED,
700040,2024-06-20 09:39:57,SKU-2404,Product SKU-2404,Kitchenware,3,288.04,buyer0049@example.com,Bengaluru,RETURNED,2024-07-24
700040,2024-06-20 09:39:57,SKU-2419,Product SKU-2419,Kitchenware,7,228.99,buyer0049@example.com,Bengaluru,RETURNED,2024-07-24
709150,2024-06-20 10:14:21,SKU-2308,Product SKU-2308,Home Decor,2,546.06,buyer0002@example.com,Kolkata,DELIVERED,
713593,2024-06-20 12:37:26,SKU-2411,Product SKU-2411,Kitchenware,7,420.71,buyer0326@example.com,Mumbai,RETURNED,2024-07-17
713593,2024-06-20 12:37:26,SKU-2420,Product SKU-2420,Kitchenware,7,578.69,buyer0326@example.com,Mumbai,RETURNED,2024-07-17
713593,2024-06-20 12:37:26,SKU-2501,Product SKU-2501,Stationery,7,704.76,buyer0326@example.com,Mumbai,RETURNED,2024-07-17
706574,2024-06-20 13:05:08,SKU-2321,Product SKU-2321,Home Decor,6,572.5,buyer0135@example.com,Mumbai,DELIVERED,
706574,2024-06-20 13:05:08,SKU-2313,Product SKU-2313,Home Decor,6,656.21,buyer0135@example.com,Mumbai,DELIVERED,
706574,2024-06-20 13:05:08,SKU-2305,Product SKU-2305,Home Decor,4,684.78,buyer0135@example.com,Mumbai,DELIVERED,
702053,2024-06-20 15:17:25,SKU-2008,Product SKU-2008,Apparel,8,304.37,buyer0197@example.com,Mumbai,DELIVERED,
702053,2024-06-20 15:17:25,SKU-2021,Product SKU-2021,Apparel,3,566.89,buyer0197@example.com,Mumbai,DELIVERED,
702053,2024-06-20 15:17:25,SKU-2020,Product SKU-2020,Apparel,9,708.34,buyer0197@example.com,Mumbai,DELIVERED,
702053,2024-06-20 15:17:25,SKU-2011,Product SKU-2011,Apparel,1,686.0,buyer0197@example.com,Mumbai,DELIVERED,
702053,2024-06-20 15:17:25,SKU-2005,Product SKU-2005,Apparel,2,723.59,buyer0197@example.com,Mumbai,DELIVERED,
702053,2024-06-20 15:17:25,SKU-2019,Product SKU-2019,Apparel,5,185.31,buyer0197@example.com,Mumbai,DELIVERED,
702535,2024-06-20 17:29:08,SKU-2119,Product SKU-2119,Footwear,6,106.49,buyer0650@example.com,Hyderabad,DELIVERED,
702535,2024-06-20 17:29:08,SKU-2122,Product SKU-2122,Footwear,1,301.92,buyer0650@example.com,Hyderabad,DELIVERED,
702535,2024-06-20 17:29:08,SKU-2120,Product SKU-2120,Footwear,5,232.89,buyer0650@example.com,Hyderabad,DELIVERED,
702535,2024-06-20 17:29:08,SKU-2101,Product SKU-2101,Footwear,7,137.92,buyer0650@example.com,Hyderabad,DELIVERED,
701402,2024-06-20 18:56:38,SKU-2110,Product SKU-2110,Footwear,3,252.12,buyer0010@example.com,Mumbai,RETURNED,2024-08-06
701402,2024-06-20 18:56:38,SKU-2103,Product SKU-2103,Footwear,1,133.88,buyer0010@example.com,Mumbai,RETURNED,2024-08-06
701402,2024-06-20 18:56:38,SKU-2111,Product SKU-2111,Footwear,2,203.78,buyer0010@example.com,Mumbai,RETURNED,2024-08-06
701402,2024-06-20 18:56:38,SKU-2419,Product SKU-2419,Kitchenware,1,172.49,buyer0010@example.com,Mumbai,RETURNED,2024-08-06
707438,2024-06-20 19:06:20,SKU-2620,Product SKU-2620,Consumables,8,168.98,buyer0616@example.com,Bengaluru,DELIVERED,
707438,2024-06-20 19:06:20,SKU-2608,Product SKU-2608,Consumables,8,181.36,buyer0616@example.com,Bengaluru,DELIVERED,
707438,2024-06-20 19:06:20,SKU-2617,Product SKU-2617,Consumables,3,68.4,buyer0616@example.com,Bengaluru,DELIVERED,
707438,2024-06-20 19:06:20,SKU-2610,Product SKU-2610,Consumables,8,291.79,buyer0616@example.com,Bengaluru,DELIVERED,
707438,2024-06-20 19:06:20,SKU-2619,Product SKU-2619,Consumables,4,134.69,buyer0616@example.com,Bengaluru,DELIVERED,
707438,2024-06-20 19:06:20,SKU-2622,Product SKU-2622,Consumables,3,293.63,buyer0616@example.com,Bengaluru,DELIVERED,
702167,2024-06-20 19:21:44,SKU-2407,Product SKU-2407,Kitchenware,8,142.74,buyer0498@example.com,Mumbai,DELIVERED,
702167,2024-06-20 19:21:44,SKU-2422,Product SKU-2422,Kitchenware,5,328.5,buyer0498@example.com,Mumbai,DELIVERED,
702167,2024-06-20 19:21:44,SKU-2419,Product SKU-2419,Kitchenware,9,242.34,buyer0498@example.com,Mumbai,DELIVERED,
703652,2024-06-20 21:07:58,SKU-2007,Product SKU-2007,Apparel,9,573.19,buyer0604@example.com,Mumbai,DELIVERED,
703652,2024-06-20 21:07:58,SKU-2012,Product SKU-2012,Apparel,8,792.4,buyer0604@example.com,Mumbai,DELIVERED,
704595,2024-06-20 22:12:52,SKU-2612,Product SKU-2612,Consumables,1,313.3,buyer0244@example.com,Chennai,DELIVERED,
704595,2024-06-20 22:12:52,SKU-2602,Product SKU-2602,Consumables,2,309.45,buyer0244@example.com,Chennai,DELIVERED,
704595,2024-06-20 22:12:52,SKU-2601,Product SKU-2601,Consumables,8,213.57,buyer0244@example.com,Chennai,DELIVERED,
704595,2024-06-20 22:12:52,SKU-2615,Product SKU-2615,Consumables,8,203.46,buyer0244@example.com,Chennai,DELIVERED,
704595,2024-06-20 22:12:52,SKU-2600,Product SKU-2600,Consumables,4,320.4,buyer0244@example.com,Chennai,DELIVERED,
706475,2024-06-20 22:36:59,SKU-2112,Product SKU-2112,Footwear,2,176.57,buyer0269@example.com,Mumbai,DELIVERED,
706475,2024-06-20 22:36:59,SKU-2111,Product SKU-2111,Footwear,3,294.88,buyer0269@example.com,Mumbai,DELIVERED,
706475,2024-06-20 22:36:59,SKU-2104,Product SKU-2104,Footwear,9,162.86,buyer0269@example.com,Mumbai,DELIVERED,
706475,2024-06-20 22:36:59,SKU-2103,Product SKU-2103,Footwear,2,193.72,buyer0269@example.com,Mumbai,DELIVERED,
706475,2024-06-20 22:36:59,SKU-2101,Product SKU-2101,Footwear,5,164.99,buyer0269@example.com,Mumbai,DELIVERED,
706475,2024-06-20 22:36:59,SKU-2108,Product SKU-2108,Footwear,8,448.39,buyer0269@example.com,Mumbai,DELIVERED,
705685,2024-06-20 23:50:13,SKU-2009,Product SKU-2009,Apparel,7,123.42,buyer0065@example.com,Mumbai,DELIVERED,
703216,2024-06-21 01:57:46,SKU-2220,Product SKU-2220,Jewellery,2,355.45,buyer0589@example.com,Delhi,DELIVERED,
703216,2024-06-21 01:57:46,SKU-2204,Product SKU-2204,Jewellery,5,681.56,buyer0589@example.com,Delhi,DELIVERED,
707758,2024-06-21 05:13:40,SKU-2122,Product SKU-2122,Footwear,9,229.66,buyer0202@example.com,Pune,DELIVERED,
707758,2024-06-21 05:13:40,SKU-2107,Product SKU-2107,Footwear,3,533.23,buyer0202@example.com,Pune,DELIVERED,
707758,2024-06-21 05:13:40,SKU-2104,Product SKU-2104,Footwear,7,103.55,buyer0202@example.com,Pune,DELIVERED,
705646,2024-06-21 06:54:26,SKU-2206,Product SKU-2206,Jewellery,9,355.87,buyer0125@example.com,Chennai,DELIVERED,
705646,2024-06-21 06:54:26,SKU-2215,Product SKU-2215,Jewellery,7,196.65,buyer0125@example.com,Chennai,DELIVERED,
705646,2024-06-21 06:54:26,SKU-2517,Product SKU-2517,Stationery,7,444.4,buyer0125@example.com,Chennai,DELIVERED,
713817,2024-06-21 07:34:13,SKU-2300,Product SKU-2300,Home Decor,8,384.54,buyer0553@example.com,Mumbai,DELIVERED,
713817,2024-06-21 07:34:13,SKU-2321,Product SKU-2321,Home Decor,9,405.85,buyer0553@example.com,Mumbai,DELIVERED,
713817,2024-06-21 07:34:13,SKU-2316,Product SKU-2316,Home Decor,6,161.38,buyer0553@example.com,Mumbai,DELIVERED,
713817,2024-06-21 07:34:13,SKU-2322,Product SKU-2322,Home Decor,5,343.41,buyer0553@example.com,Mumbai,DELIVERED,
713817,2024-06-21 07:34:13,SKU-2307,Product SKU-2307,Home Decor,1,343.64,buyer0553@example.com,Mumbai,DELIVERED,
714534,2024-06-21 08:50:16,SKU-2405,Product SKU-2405,Kitchenware,9,600.66,buyer0506@example.com,Mumbai,DELIVERED,
714534,2024-06-21 08:50:16,SKU-2417,Product SKU-2417,Kitchenware,6,935.27,buyer0506@example.com,Mumbai,DELIVERED,
714534,2024-06-21 08:50:16,SKU-2406,Product SKU-2406,Kitchenware,6,582.38,buyer0506@example.com,Mumbai,DELIVERED,
711820,2024-06-21 09:11:17,SKU-2021,Product SKU-2021,Apparel,9,539.65,buyer0309@example.com,Mumbai,RETURNED,2024-07-29
702668,2024-06-21 10:50:36,SKU-2018,Product SKU-2018,Apparel,2,166.99,buyer0699@example.com,Mumbai,RETURNED,2024-08-06
702668,2024-06-21 10:50:36,SKU-2022,Product SKU-2022,Apparel,2,324.21,buyer0699@example.com,Mumbai,RETURNED,2024-08-06
712350,2024-06-21 11:21:22,SKU-2601,Product SKU-2601,Consumables,7,171.23,buyer0332@example.com,Mumbai,DELIVERED,
712350,2024-06-21 11:21:22,SKU-2622,Product SKU-2622,Consumables,9,544.63,buyer0332@example.com,Mumbai,DELIVERED,
712350,2024-06-21 11:21:22,SKU-2608,Product SKU-2608,Consumables,8,336.39,buyer0332@example.com,Mumbai,DELIVERED,
712350,2024-06-21 11:21:22,SKU-2615,Product SKU-2615,Consumables,1,163.12,buyer0332@example.com,Mumbai,DELIVERED,
